SampleID,10_reads,25_reads,50_reads
S013086,0.4146320850081809,0.3941732293340135,0.3844070784697381
S013087,1.9014248503608089,1.4939651570900319,1.0880781914871371
S013088,1.0958785205039276,1.0110574423169614,0.910761112672545
S013089,0.4963661100023795,-0,-0
S013090,1.4393243449183715,1.3015916124071876,1.2153504381025655
S013091,1.7011544419744897,1.6930455108972278,1.6717324988246132
S013092,1.192087714175447,1.1474298917716521,1.1212924560216286
S013094,1.8369729535019261,1.7567519826563072,1.6972001999490363
S013097,1.083017702578273,0.9969022960406165,0.9706014622964813
S013098,1.4647788669887365,1.3412589829887953,1.2283331520072627
S013099,0.8636172056893151,0.8251003204539308,0.7695416711168153
