SampleID,10_reads,25_reads,50_reads
S010059,1.9016451676308737,1.7395854102938257,1.684850188696995
S010060,1.2262320443469044,1.1300962671208195,1.0922740865783336
S010061,2.004496180526726,1.8622484767966965,1.6415636014693773
S010063,1.3329378037536728,1.227703308691259,1.227703308691259
S010066,0.8113843199194185,0.7115549005887799,0.6652516747481784
S010067,1.1708999545259522,1.0768429283143968,1.0032304127189808
S010068,1.076593807502859,0.9353904211240063,0.5731125473669715
S010069,1.3277152488784962,1.115277584091364,0.4768322650893979
S010070,1.352984962895953,1.2701781815534305,1.206405587889835
S010071,0.7015034863289832,0.6476534572991458,0.5609760672380383
S010072,1.6540810513934443,1.2945355749532275,0.9340279100662375
S010074,1.0436084976666486,0.8564315860236944,-0
S010075,1.6038426308018647,1.3959697390544175,1.255594223798165
S010076,1.9734974482430347,1.859406652737121,1.7453751143636618
S010077,1.4400382605896154,1.2915287147332875,1.2004662060568336
S010078,0.3574817865079624,0.3222711751879727,0.2427298057547111
S010079,1.2112916283644695,1.0571813804197954,0.8866496083906318
S010080,0.8033162790350379,0.7610539005506257,0.6761907270050427
S010081,0.3838526465359952,0.3533431434994707,-0
S010082,1.8183108651667292,1.6854075659511736,1.5764842738906513
S010084,1.4260513796943595,1.159643677621103,0.9425161503352927
S010085,2.1755383938179182,1.5580961410632652,1.3937572560995757
S010086,1.3605229670022323,1.3377828200019874,1.3377828200019874
S010087,1.6975753592826837,1.4090108072274632,1.264048680288745
S010088,0.3419785237340025,0.2663755800752597,0.23668029096159704
S010089,1.215954724757487,1.1887066983864183,1.1887066983864183
S010090,0.12428742659871038,0.10599077130991034,0.07474496723261333
S010091,1.4743279814124426,1.4522677002022826,1.2601883484022378
S010092,0.4792208869190045,0.40986383230841317,0.40986383230841317
S010094,0.37770668814331043,0.2989040177108193,0.2382585283943932
S010095,0.5877238909883112,0.5593824793269894,0.47726293433122874
S010096,1.9166663984481436,1.9000220503096366,1.7361937194057522
S010097,1.3753399995574953,1.111078824457188,0.907607879459509
S010098,0.6584860190043529,0.6584860190043529,0.6584860190043529
S012808,0.7353093094200783,-0,-0
S012839,0.02964116342798471,-0,-0
S012849,0.9524625033817611,0.8968597729295502,0.8968597729295502
S012858,1.3445656125524008,1.3445656125524008,1.3137742375566048
S012859,0.37339851147424563,0.37339851147424563,0.37339851147424563
S012869,1.3686853720779792,1.1825327881750884,1.1345520795304773
S012878,1.2716612026267413,1.2054097109353605,1.1410924698961111
S012889,1.709785661825432,1.5923879020317195,1.4509270860224193
S013002,1.2948329425490208,1.2381550250935323,1.1145071018787869
S013003,0.9860148730892573,0.9523029194849078,0.676795972619376
S013004,1.7462218396142124,1.5139952785090067,1.4612536186877911
S013007,1.0704255047057847,1.0066906172826746,1.0066906172826746
S013009,0.45386916418870304,0.42666976875152307,0.42666976875152307
S013010,0.40838666330631146,0.3966168757890626,0.3674328530845674
S013011,1.122540934077457,0.7380622743547431,0.5429087326896859
S013013,1.3999878401758323,1.0338325130651906,0.9523096747277019
S013014,0.8485914450772982,0.6210863745552451,-0
S013016,1.9531334098412867,1.831723621047122,1.7330562356980608
S013017,1.542913728862659,1.511858232401279,1.511858232401279
S013019,1.0954299106618866,0.9384047811578218,0.8835678824945182
S013020,1.4206710257266437,1.3059607520704186,1.3059607520704186
S013021,-0,-0,-0
S013022,-0,-0,NA
S013024,-0,NA,NA
S013025,1.9891358398498327,1.8727651260888867,1.8064553722664087
S013026,0.9283676637954883,0.8453367171918806,0.804810897577387
S013027,0.19487393976036446,0.1810180522378692,0.165197478604025
S013028,1.1114430309437613,0.9895981588536892,0.8188404305794214
S013029,0.557039839646855,0.5415126052820111,0.5415126052820111
S013030,1.4388478232103905,1.3841413949247026,1.323825156207534
S013031,0.8237436283095586,0.39812333375418774,0.29825012225546405
S013032,1.55523590239078,1.3965743924131255,1.3119203243148647
S013033,1.7394589586035425,1.5156675356090652,1.4027977522136452
S013034,1.2186079861571082,0.9557973056392687,0.7977078932514156
S013035,1.0440825414546187,0.8002873369509246,0.734617750696192
S013036,1.8770662574068069,1.7577084976943291,1.6910852497577333
S013038,1.4609997315718648,1.3505364635766604,1.2255763480474973
S013039,0.8368184146502283,0.7326022072836386,0.651995067462181
S013040,0.7876113786587008,0.7415665360281771,0.7089816797325502
S013041,0.440500552621247,0.24658441657508054,0.24658441657508054
S013042,0.5929533174474745,-0,NA
S013043,1.4270348218770736,1.3457800144396805,1.225686654448786
S013045,0.9104768531906835,0.8626598222691733,0.7940896213959774
S013047,1.513749071493417,1.2007923786326855,0.6851974224962175
S013048,1.217472011567648,1.1814313690339555,1.17092546965057
S013050,0.5978694325017937,0.4847542072203631,0.2700483354208752
S013053,1.204878707867125,0.9848388510718984,0.9306462578253999
S013054,-0,-0,NA
S013055,1.2621960930914902,1.0023006917857833,0.9091261771384844
S013056,0.9910131678369762,0.7020942002018611,0.5962554856202715
S013057,1.8751302310958675,1.6978288827951638,1.6163664684962396
S013058,1.30019689999685,0.8322762023323175,0.6375023919702767
S013059,1.5668252050040714,1.1069248391281041,0.8888498236923242
S013060,0.5707170811953873,0.46083734906704366,0.4326901128491789
S013061,0.9239940285544027,0.889803930287139,0.889803930287139
S013062,0.38529637271960926,0.059351984263147736,-0
S013065,1.0006781056458334,0.48513196611810594,0.468226864932104
S013066,1.7519238480500974,1.626961657493775,1.565671196571537
S013067,0.6909233093138181,0.6909233093138181,NA
S013068,1.3912216962553758,1.296325226549821,1.2616440481360496
S013069,0.4642538128168961,0.2880897893368926,0.2880897893368926
S013070,0.37666620585162974,0.2471443503252193,0.14853990702210296
S013072,1.1453457376598537,1.0752878733274684,1.0752878733274684
S013073,1.721610021430527,1.4439625410443848,1.3612284662971714
S013075,2.060344821844284,1.9031125183370188,1.659180897512293
S013076,0.9461763785547895,0.9156417979325809,0.8709440235155457
S013077,1.5523080069710125,1.3305343485252874,1.2064458295241942
S013078,1.7610700168063775,1.6003470449667172,1.5858615488850585
S013080,1.4689587295887285,1.1852606720501162,1.0970708517174708
S013081,0.802149937785029,0.7567601417509654,0.7159494040731392
S013082,0.994311591696014,0.994311591696014,0.994311591696014
S013083,0.33608877730100484,0.2664777781987421,0.2664777781987421
S013084,1.2027350804655765,-0,NA
S013085,0.3960706185558713,0.22297438514073387,0.10984410691433302
S013086,0.5173138782086925,0.2571362423730315,0.13547958359326825
S013087,1.088840015096659,1.0113735903271552,0.9273589932384197
S013088,0.8163538367990989,0.764265142046744,0.6992135200559986
S013089,0.6628485585600394,0.6560788456138731,0.6560788456138731
S013090,1.0734047151371138,1.0084924206758157,0.9492339162155999
S013091,0.3891810747952863,0.22153856350821996,0.11469334520379812
S013092,0.8317052394837876,0.7598474139089545,0.6993764409007377
S013094,1.68281547917089,1.6447255185649599,1.5740318670236428
S013097,1.2276677606775248,1.1629730027283083,1.107854404452684
S013098,2.116833770420085,1.8873321014151705,1.8085687265740564
S013099,1.241730618207801,1.2080768146793008,1.1915953265738415
