SampleID,cutoff,diversity_index
S013088,10_reads,0.8163538367990989
S013089,10_reads,0.6628485585600394
S013090,10_reads,1.0734047151371138
S013091,10_reads,0.3891810747952863
S013092,10_reads,0.8317052394837876
S013094,10_reads,1.68281547917089
S013097,10_reads,1.2276677606775248
S013098,10_reads,2.116833770420085
S013099,10_reads,1.241730618207801
S008801,25_reads,0.8795400206696997
S008802,25_reads,1.3337488837439049
S008803,25_reads,0.5648062135177995
S008804,25_reads,1.3403112869950615
S008805,25_reads,1.2422125314494594
S008806,25_reads,0.8868656009622662
S008807,25_reads,0.7800860544505496
S008809,25_reads,0.09009218406843876
S008810,25_reads,0.7105342258599299
S008811,25_reads,0.2211965492148001
S008812,25_reads,0.5449803231195997
S008813,25_reads,0.6721674970522526
S008814,25_reads,0.5955321870766723
S008815,25_reads,1.5253199694704518
S008816,25_reads,0.5140016453963845
S008817,25_reads,0.7012377218620286
S008818,25_reads,0.40976086978795034
S008819,25_reads,-0
S008820,25_reads,0.17437972312022607
S008821,25_reads,0.3577688699214967
S008822,25_reads,1.2425484213562088
S008823,25_reads,0.4656980104872559
S008824,25_reads,0.5126930887238651
S008825,25_reads,0.23497894432222602
S008826,25_reads,1.710255793642492
S008827,25_reads,1.186375518785144
S008828,25_reads,0.38721855637973235
S008829,25_reads,0.10585056647754698
S008830,25_reads,-0
S008831,25_reads,0.2157304076958282
S008832,25_reads,0.11506940728255557
S008833,25_reads,2.264602065493946
S008834,25_reads,1.049939807880838
S008835,25_reads,1.4789432080994849
S008836,25_reads,2.166183597985536
S008837,25_reads,1.0996410778955577
S008838,25_reads,-0
S008839,25_reads,0.2372332537262723
S008840,25_reads,0.7369222796713247
S008841,25_reads,2.4197651302270713
S008842,25_reads,0.8830838584345337
S008843,25_reads,1.7026882964127592
S008844,25_reads,1.3947933511996968
S008845,25_reads,1.0988370346935632
S008847,25_reads,1.2737131597399305
S008848,25_reads,0.08892214444245403
S008849,25_reads,0.16233354527588909
S008850,25_reads,0.2601173594998594
S008851,25_reads,0.01680544547497683
S008852,25_reads,0.10374877100205568
S008853,25_reads,0.8745457687610009
S008854,25_reads,1.3192614807544796
S008856,25_reads,2.014742666669991
S008857,25_reads,1.2213839941379763
S008858,25_reads,0.07487973379584426
S008859,25_reads,0.15353426003573586
S008860,25_reads,1.880120213559918
S008861,25_reads,1.012198924668822
S008862,25_reads,0.6465706538775354
S008863,25_reads,1.8739641552417197
S008864,25_reads,0.23804152426653907
S008865,25_reads,2.193320973407022
S008866,25_reads,1.6100562979655093
S008867,25_reads,0.7545045208041853
S008868,25_reads,0.16255261108753047
S008869,25_reads,0.0288081507986461
S008870,25_reads,-0
S008871,25_reads,1.2770354609619308
S008872,25_reads,1.5294230540414102
S008873,25_reads,1.0748411162084444
S008874,25_reads,0.10381428529148948
S008875,25_reads,0.8000493476829809
S008876,25_reads,1.3325940466060737
S008877,25_reads,0.030989572450265155
S008878,25_reads,2.0318262102547258
S008879,25_reads,-0
S008880,25_reads,0.6487559107198659
S008881,25_reads,0.9748589496094396
S008882,25_reads,2.754431755783246
S008883,25_reads,1.2529373455884454
S008884,25_reads,1.4557049693771047
S008885,25_reads,0.17237680212704193
S008886,25_reads,0.6116958980779639
S008887,25_reads,-0
S008888,25_reads,0.04540466423203344
S008889,25_reads,1.0183015081349585
S008890,25_reads,-0
S008891,25_reads,1.0332922595606715
S008892,25_reads,0.06471627013116538
S008893,25_reads,0.6687639508943203
S008895,25_reads,0.18785325122437466
S008896,25_reads,0.02421556107988474
S008897,25_reads,0.06440388487604051
S008898,25_reads,0.04930506496168795
S008899,25_reads,1.3637295176060045
S009000,25_reads,0.20420892379956704
S009001,25_reads,0.11967854753126933
S009002,25_reads,-0
S009003,25_reads,0.04144112283468447
S009004,25_reads,0.9171716207193162
S009005,25_reads,0.04832613146468106
S009006,25_reads,1.2699053847481883
S009007,25_reads,0.21151659613393
S009008,25_reads,0.00911508581357445
S009009,25_reads,0.14291229416495585
S009010,25_reads,0.15880392711038946
S009011,25_reads,-0
S009012,25_reads,-0
S009013,25_reads,-0
S009014,25_reads,-0
S009015,25_reads,1.2735146144097529
S009016,25_reads,-0
S009017,25_reads,0.322119290252542
S009018,25_reads,0.24867382321508966
S009019,25_reads,-0
S009020,25_reads,-0
S009021,25_reads,0.25578531145174266
S009022,25_reads,1.0929025870004074
S009024,25_reads,0.09683985963157059
S009025,25_reads,0.10095589986576896
S009026,25_reads,-0
S009027,25_reads,0.3845031880795513
S009028,25_reads,0.01684123035686449
S009029,25_reads,1.42290598331433
S009030,25_reads,1.0710118654537173
S009032,25_reads,1.336094352257905
S009033,25_reads,0.43286834785732914
S009034,25_reads,-0
S009035,25_reads,-0
S009036,25_reads,0.9560984123745185
S009037,25_reads,1.001541741298985
S009038,25_reads,0.06065135672388781
S009039,25_reads,-0
S009040,25_reads,1.5642182293884732
S009041,25_reads,1.164705952588633
S009043,25_reads,0.503441432477708
S009044,25_reads,0.19893808855828
S009045,25_reads,0.11623996625677219
S009046,25_reads,0.8348488555768276
S009047,25_reads,1.6027789826431649
S009048,25_reads,0.7559430644789594
S009049,25_reads,0.13145176708033945
S009050,25_reads,2.2133646585415354
S009051,25_reads,1.252905783702617
S009052,25_reads,0.7562558443617743
S009054,25_reads,0.01058058981916395
S009055,25_reads,-0
S009056,25_reads,0.18330639942675897
S009057,25_reads,-0
S009058,25_reads,0.08038218286971273
S009059,25_reads,0.015290592462107212
S009060,25_reads,1.0361663244798907
S009062,25_reads,0.5816039258223313
S009064,25_reads,0.8280737304338348
S009065,25_reads,0.5189023230306693
S009066,25_reads,1.2991070717722146
S009067,25_reads,1.0411360191529022
S009068,25_reads,0.045112593145698314
S009069,25_reads,0.458508864817797
S009070,25_reads,0.9129574606208553
S009071,25_reads,0.2560362614144551
S009072,25_reads,1.5972512729860284
S009073,25_reads,1.0969839463052307
S009074,25_reads,0.6439170820062979
S009075,25_reads,1.6950197575502972
S009076,25_reads,1.6659372174280793
S009077,25_reads,0.5883087313776832
S009078,25_reads,0.03643628749509243
S009079,25_reads,0.3564148512759266
S009080,25_reads,1.4329190034140384
S009081,25_reads,1.3607279340008573
S009082,25_reads,1.283277072661419
S009083,25_reads,1.1980609224182803
S009084,25_reads,0.28140183959141857
S009085,25_reads,1.21899725135057
S009086,25_reads,0.4986243418318127
S009087,25_reads,0.5964035794319302
S009088,25_reads,0.032580678292730175
S009089,25_reads,0.06913312306850583
S009090,25_reads,1.4313403023956215
S009091,25_reads,-0
S009092,25_reads,1.9725779240248063
S009093,25_reads,0.41360456457834965
S009094,25_reads,2.099323078153787
S009095,25_reads,0.607246388208825
S009096,25_reads,1.3507195216464847
S009097,25_reads,1.4018796370942432
S009098,25_reads,0.5793478830569108
S009099,25_reads,0.03939322094384713
S009971,25_reads,0.40118986218700575
S009972,25_reads,0.9121915383978629
S009973,25_reads,-0
S009974,25_reads,0.13680498438902136
S009976,25_reads,0.5813205506766478
S009977,25_reads,0.12414481724749912
S009978,25_reads,0.18001203705682234
S009982,25_reads,-0
S009984,25_reads,-0
S009987,25_reads,0.3798592227126936
S009988,25_reads,-0
S009989,25_reads,0.10534623105449074
S009990,25_reads,0.03580489051307838
S009991,25_reads,-0
S009993,25_reads,-0
S009995,25_reads,-0
S009996,25_reads,-0
S009998,25_reads,0.021785506166803883
S009999,25_reads,1.19666629454203
S010000,25_reads,0.4157137934111987
S010001,25_reads,1.7680261341192258
S010002,25_reads,0.9443624390553912
S010003,25_reads,1.465882583853033
S010004,25_reads,0.3581828732589463
S010005,25_reads,1.7711816836769627
S010008,25_reads,1.4245217218635482
S010009,25_reads,2.093173581840047
S010010,25_reads,1.7173075302036935
S010011,25_reads,1.3146640186159921
S010012,25_reads,1.048004963815762
S010013,25_reads,0.4164900753777465
S010014,25_reads,0.5559110980338039
S010015,25_reads,1.0411358627888168
S010019,25_reads,0.45357096787505113
S010020,25_reads,0.4442686545817681
S010021,25_reads,1.223908964669519
S010022,25_reads,2.0738349960152926
S010024,25_reads,0.7724609505268524
S010029,25_reads,1.0105918140461412
S010030,25_reads,0.7842845136171308
S010031,25_reads,-0
S010032,25_reads,0.955326045346546
S010033,25_reads,1.6822148982316376
S010035,25_reads,1.8092857043031167
S010036,25_reads,1.4925714250364863
S010038,25_reads,0.07379859344851444
S010040,25_reads,-0
S010041,25_reads,0.7794449162400289
S010042,25_reads,1.3290238056514265
S010043,25_reads,1.3000513900916524
S010044,25_reads,0.39223171172636095
S010045,25_reads,1.4390251003523
S010046,25_reads,1.2353728242112525
S010049,25_reads,1.5413512878386386
S010050,25_reads,1.695625240411352
S010051,25_reads,1.0926285354035292
S010052,25_reads,-0
S010053,25_reads,1.1609410718447752
S010056,25_reads,1.2331010716475082
S010057,25_reads,1.3553888152586504
S010058,25_reads,1.2663172442583455
S010059,25_reads,1.7395854102938257
S010060,25_reads,1.1300962671208195
S010061,25_reads,1.8622484767966965
S010063,25_reads,1.227703308691259
S010066,25_reads,0.7115549005887799
S010067,25_reads,1.0768429283143968
S010068,25_reads,0.9353904211240063
S010069,25_reads,1.115277584091364
S010070,25_reads,1.2701781815534305
S010071,25_reads,0.6476534572991458
S010072,25_reads,1.2945355749532275
S010074,25_reads,0.8564315860236944
S010075,25_reads,1.3959697390544175
S010076,25_reads,1.859406652737121
S010077,25_reads,1.2915287147332875
S010078,25_reads,0.3222711751879727
S010079,25_reads,1.0571813804197954
S010080,25_reads,0.7610539005506257
S010081,25_reads,0.3533431434994707
S010082,25_reads,1.6854075659511736
S010084,25_reads,1.159643677621103
S010085,25_reads,1.5580961410632652
S010086,25_reads,1.3377828200019874
S010087,25_reads,1.4090108072274632
S010088,25_reads,0.2663755800752597
S010089,25_reads,1.1887066983864183
S010090,25_reads,0.10599077130991034
S010091,25_reads,1.4522677002022826
S010092,25_reads,0.40986383230841317
S010094,25_reads,0.2989040177108193
S010095,25_reads,0.5593824793269894
S010096,25_reads,1.9000220503096366
S010097,25_reads,1.111078824457188
S010098,25_reads,0.6584860190043529
S012808,25_reads,-0
S012839,25_reads,-0
S012849,25_reads,0.8968597729295502
S012850,25_reads,0.2770729015155219
S012851,25_reads,0.7080748498517704
S012858,25_reads,1.3445656125524008
S012859,25_reads,0.37339851147424563
S012860,25_reads,0.23856148899640284
S012861,25_reads,-0
S012862,25_reads,0.8440337507263644
S012863,25_reads,1.137780136845667
S012869,25_reads,1.1825327881750884
S012870,25_reads,0.11334478392072167
S012871,25_reads,0.5257453818441491
S012872,25_reads,0.03764060762479516
S012873,25_reads,0.06323718999193655
S012878,25_reads,1.2054097109353605
S012880,25_reads,2.083212169409525
S012881,25_reads,1.7106846819971357
S012882,25_reads,1.7511285155356178
S012883,25_reads,-0
S012884,25_reads,-0
S012889,25_reads,1.5923879020317195
S012890,25_reads,0.17745253363568023
S012891,25_reads,1.3037696935730319
S012892,25_reads,0.7053825174447764
S012893,25_reads,0.3664148844577965
S012894,25_reads,0.19610843576254072
S013002,25_reads,1.2381550250935323
S013003,25_reads,0.9523029194849078
S013004,25_reads,1.5139952785090067
S013007,25_reads,1.0066906172826746
S013009,25_reads,0.42666976875152307
S013010,25_reads,0.3966168757890626
S013011,25_reads,0.7380622743547431
S013013,25_reads,1.0338325130651906
S013014,25_reads,0.6210863745552451
S013016,25_reads,1.831723621047122
S013017,25_reads,1.511858232401279
S013019,25_reads,0.9384047811578218
S013020,25_reads,1.3059607520704186
S013021,25_reads,-0
S013022,25_reads,-0
S013024,25_reads,NA
S013025,25_reads,1.8727651260888867
S013026,25_reads,0.8453367171918806
S013027,25_reads,0.1810180522378692
S013028,25_reads,0.9895981588536892
S013029,25_reads,0.5415126052820111
S013030,25_reads,1.3841413949247026
S013031,25_reads,0.39812333375418774
S013032,25_reads,1.3965743924131255
S013033,25_reads,1.5156675356090652
S013034,25_reads,0.9557973056392687
S013035,25_reads,0.8002873369509246
S013036,25_reads,1.7577084976943291
S013038,25_reads,1.3505364635766604
S013039,25_reads,0.7326022072836386
S013040,25_reads,0.7415665360281771
S013041,25_reads,0.24658441657508054
S013042,25_reads,-0
S013043,25_reads,1.3457800144396805
S013045,25_reads,0.8626598222691733
S013047,25_reads,1.2007923786326855
S013048,25_reads,1.1814313690339555
S013050,25_reads,0.4847542072203631
S013053,25_reads,0.9848388510718984
S013054,25_reads,-0
S013055,25_reads,1.0023006917857833
S013056,25_reads,0.7020942002018611
S013057,25_reads,1.6978288827951638
S013058,25_reads,0.8322762023323175
S013059,25_reads,1.1069248391281041
S013060,25_reads,0.46083734906704366
S013061,25_reads,0.889803930287139
S013062,25_reads,0.059351984263147736
S013065,25_reads,0.48513196611810594
S013066,25_reads,1.626961657493775
S013067,25_reads,0.6909233093138181
S013068,25_reads,1.296325226549821
S013069,25_reads,0.2880897893368926
S013070,25_reads,0.2471443503252193
S013072,25_reads,1.0752878733274684
S013073,25_reads,1.4439625410443848
S013075,25_reads,1.9031125183370188
S013076,25_reads,0.9156417979325809
S013077,25_reads,1.3305343485252874
S013078,25_reads,1.6003470449667172
S013080,25_reads,1.1852606720501162
S013081,25_reads,0.7567601417509654
S013082,25_reads,0.994311591696014
S013083,25_reads,0.2664777781987421
S013084,25_reads,-0
S013085,25_reads,0.22297438514073387
S013086,25_reads,0.2571362423730315
S013087,25_reads,1.0113735903271552
S013088,25_reads,0.764265142046744
S013089,25_reads,0.6560788456138731
S013090,25_reads,1.0084924206758157
S013091,25_reads,0.22153856350821996
S013092,25_reads,0.7598474139089545
S013094,25_reads,1.6447255185649599
S013097,25_reads,1.1629730027283083
S013098,25_reads,1.8873321014151705
S013099,25_reads,1.2080768146793008
S008801,50_reads,0.7208799766852866
S008802,50_reads,1.2331574552906335
S008803,50_reads,0.48489158653727793
S008804,50_reads,1.1468603452975428
S008805,50_reads,1.2422125314494594
S008806,50_reads,0.6814805090536189
S008807,50_reads,0.7800860544505496
S008809,50_reads,0.07813720913973646
S008810,50_reads,0.5801943445967528
S008811,50_reads,0.1880292591067026
S008812,50_reads,0.5449803231195997
S008813,50_reads,0.5503728236953865
S008814,50_reads,0.5324994521860867
S008815,50_reads,1.2385441738754646
S008816,50_reads,0.4944776545278555
S008817,50_reads,0.7012377218620286
S008818,50_reads,0.3517049300104834
S008819,50_reads,-0
S008820,50_reads,0.10631743419986024
S008821,50_reads,0.3577688699214967
S008822,50_reads,1.1278414043521043
S008823,50_reads,0.4480191888647896
S008824,50_reads,0.5126930887238651
S008825,50_reads,0.14593435596534476
S008826,50_reads,1.3421005033995848
